field_74928_c,terrainType,2,"World terrain type, 0 for normal, 1 for flap map"
field_74929_a,worldChunkMngr,2,
field_74931_h,structureVillageWeightedPieceList,2,"Contains List of all spawnable Structure Piece Weights. If no more Pieces of a type can be spawned, they are removed from this list"
field_74934_a,averageGroundLevel,2,
field_74937_b,scatteredFeatureSizeY,2,The size of the bounding box for this feature in the Y axis
field_74938_c,scatteredFeatureSizeZ,2,The size of the bounding box for this feature in the Z axis
field_74939_a,scatteredFeatureSizeX,2,The size of the bounding box for this feature in the X axis
field_74941_i,itemsToGenerateInTemple,2,List of items to generate in chests of Temples.
field_74942_n,junglePyramidsRandomScatteredStones,2,List of random stones to be generated in the Jungle Pyramid.
field_74943_l,junglePyramidsChestContents,2,List of Chest contents to be generated in the Jungle Pyramid chests.
field_74944_m,junglePyramidsDispenserContents,2,List of Dispenser contents to be generated in the Jungle Pyramid dispensers.
field_74949_a,roomsLinkedToTheRoom,2,List of other Mineshaft components linked to this room.
field_74952_b,isMultipleFloors,2,
field_74953_a,corridorDirection,2,
field_74955_d,sectionCount,2,A count of the different sections of this mine. The space between ceiling supports.
field_74956_b,hasSpiders,2,
field_74957_c,spawnerPlaced,2,
field_74958_a,hasRails,2,
field_74968_b,primaryWeights,2,Contains the list of valid piece weights for the set of nether bridge structure pieces.
field_74969_c,secondaryWeights,2,Contains the list of valid piece weights for the secondary set of nether bridge structure pieces.
field_74970_a,theNetherBridgePieceWeight,2,Instance of StructureNetherBridgePieceWeight.
field_74972_a,fillSeed,2,
field_74976_a,hasSpawner,2,
field_75002_c,hasMadeChest,2,
field_75003_a,strongholdChestContents,2,List of items that Stronghold chests can contain.
field_75005_a,hasSpawner,2,
field_75007_b,strongholdLibraryChestContents,2,List of items that Stronghold Library chests can contain.
field_75008_c,isLargeRoom,2,
field_75013_b,roomType,2,
field_75014_c,strongholdRoomCrossingChestContents,2,Items that could generate in the chest that is located in Stronghold Room Crossing.
field_75019_b,expandsX,2,
field_75020_c,expandsZ,2,
field_75025_b,strongholdPortalRoom,2,
field_75027_a,strongholdPieceWeight,2,
field_75038_b,rand,2,The RNG used by the MapGen classes.
field_75039_c,worldObj,2,This world object.
field_75040_a,range,2,The number of Chunks to gen-check in any given direction.
field_75053_d,structureMap,2,"Used to store a list of all structures that have been recursively generated. Used so that during recursive generation, the structure generator can avoid generating structures that intersect ones that have already been placed."
field_75054_f,terrainType,2,"World terrain type, 0 for normal, 1 for flat map"
field_75055_e,villageSpawnBiomes,2,A list of all the biomes villages can spawn in.
field_75056_f,ranBiomeCheck,2,is spawned false and set true once the defined BiomeGenBases were compared with the present ones
field_75057_g,structureCoords,2,
field_75060_e,spawnList,2,
field_75061_e,biomelist,2,
field_75065_b,selectedBlockMetaData,2,
field_75074_b,boundingBox,2,
field_75075_a,components,2,List of all StructureComponents that are part of this structure
field_75076_c,hasMoreThanTwoComponents,2,well ... thats what it does
field_75087_d,villagePiecesLimit,2,
field_75088_b,villagePieceWeight,2,
field_75089_c,villagePiecesSpawned,2,
field_75090_a,villagePieceClass,2,The Class object for the represantation of this village piece.
field_75096_f,flySpeed,2,
field_75097_g,walkSpeed,2,
field_75098_d,isCreativeMode,2,"Used to determine if creative mode is enabled, and therefore if items should be depleted on usage"
field_75099_e,allowEdit,2,Indicates whether the player is allowed to modify the surroundings
field_75100_b,isFlying,2,Sets/indicates whether the player is flying.
field_75101_c,allowFlying,2,whether or not to allow the player to fly when they double jump.
field_75102_a,disableDamage,2,Disables player damage.
field_75123_d,foodTimer,2,The player's food timer value.
field_75124_e,prevFoodLevel,2,
field_75125_b,foodSaturationLevel,2,The player's food saturation.
field_75126_c,foodExhaustionLevel,2,The player's food exhaustion.
field_75127_a,foodLevel,2,The player's food level.
field_75148_f,playerList,2,
field_75149_d,crafters,2,list of all people that need to be notified when this craftinventory changes
field_75150_e,transactionID,0,
field_75151_b,inventorySlots,2,the list of all slots in the inventory
field_75152_c,windowId,2,
field_75153_a,inventoryItemStacks,2,the list of all items(stacks) for the corresponding slot
field_75154_f,numRows,2,
field_75155_e,lowerChestInventory,2,
field_75156_f,lastCookTime,2,
field_75157_g,lastBurnTime,2,
field_75158_e,tileFurnace,2,
field_75159_h,lastItemBurnTime,2,
field_75160_f,craftResult,2,
field_75161_g,worldObj,2,
field_75162_e,craftMatrix,2,The crafting matrix inventory (3x3).
field_75163_j,posZ,2,
field_75164_h,posX,2,
field_75165_i,posY,2,
field_75166_f,nameSeed,2,used as seed for EnchantmentNameParts (see GuiEnchantment)
field_75167_g,enchantLevels,2,3-member array storing the enchantment levels of each slot
field_75168_e,tableInventory,2,SlotEnchantmentTable object with ItemStack to be enchanted
field_75169_l,rand,2,
field_75170_j,posY,2,
field_75171_k,posZ,2,
field_75172_h,worldPointer,2,current world (for bookshelf counting)
field_75173_i,posX,2,
field_75176_f,merchantInventory,2,
field_75177_g,theWorld,2,Instance of World.
field_75178_e,theMerchant,2,Instance of Merchant.
field_75179_f,craftResult,2,
field_75180_g,isLocalWorld,2,Determines if inventory manipulation should be handled.
field_75181_e,craftMatrix,2,The crafting matrix inventory.
field_75182_e,tileDispenser,2,
field_75186_f,theSlot,2,Instance of Slot.
field_75187_g,brewTime,2,
field_75188_e,tileBrewingStand,2,
field_75191_d,instancesLimit,2,How many Structure Pieces of this type may spawn in a structure
field_75192_b,pieceWeight,2,"This basically keeps track of the 'epicness' of a structure. Epic structure components have a higher 'weight', and Structures may only grow up to a certain 'weight' before generation is stopped"
field_75193_c,instancesSpawned,2,
field_75194_a,pieceClass,2,
field_75203_d,strongComponentType,2,
field_75204_e,strongholdStones,2,
field_75205_b,pieceWeightArray,2,
field_75206_c,structurePieceList,2,
field_75207_a,totalWeight,2,
field_75221_f,yDisplayPosition,2,display position of the inventory slot on the screen y axis
field_75222_d,slotNumber,2,the id of the slot(also the index in the inventory arraylist)
field_75223_e,xDisplayPosition,2,display position of the inventory slot on the screen x axis
field_75224_c,inventory,2,The inventory we want to extract a slot from.
field_75225_a,slotIndex,2,The index of the slot in the inventory.
field_75226_a,brewingStand,2,The brewing stand this slot belongs to.
field_75227_a,container,2,The brewing stand this slot belongs to.
field_75229_a,thePlayer,2,The player that is using the GUI where this slot resides.
field_75232_b,thePlayer,2,The Player whos trying to buy/sell stuff.
field_75233_a,theMerchantInventory,2,Merchant's inventory.
field_75234_h,theMerchant,2,"""Instance"" of the Merchant."
field_75235_b,parent,2,"The parent class of this clot, ContainerPlayer, SlotArmor is a Anon inner class."
field_75236_a,armorType,2,"The armor type that can be placed on that slot, it uses the same values of armorType field on ItemArmor."
field_75237_g,amountCrafted,2,The number of items that have been crafted so far. Gets passed to ItemStack.onCrafting before being reset.
field_75238_b,thePlayer,2,The player that is using the GUI where this slot resides.
field_75239_a,craftMatrix,2,The craft matrix inventory linked to this result slot.
field_75244_a,player,2,The player that has this container open.
field_75245_a,doorEnum,2,
field_75254_a,mutexBits,2,"A bitmask telling which other tasks may not run concurrently. The test is a simple bitwise AND - if it yields zero, the two tasks may run concurrently, if not - they must run exclusively from each other."
field_75255_d,idleTime,2,A decrementing tick that stops the entity from being idle once it reaches 0.
field_75256_b,lookX,2,X offset to look at
field_75257_c,lookZ,2,Z offset to look at
field_75258_a,idleEntity,2,The entity that is looking idle.
field_75259_d,playTime,2,
field_75260_b,targetVillager,2,
field_75262_a,villagerObj,2,
field_75263_d,randPosY,2,
field_75264_e,randPosZ,2,
field_75265_b,speed,2,
field_75266_c,randPosX,2,
field_75267_a,theEntityCreature,2,
field_75268_b,creeperAttackTarget,2,The creeper's attack target. This is used for the changing of the creeper's state.
field_75269_a,swellingCreeper,2,The creeper that is swelling.
field_75271_b,isSitting,2,If the EntityTameable is sitting.
field_75272_a,theEntity,2,
field_75273_a,theEntity,2,
field_75274_b,frontDoor,2,
field_75275_a,entityObj,2,
field_75276_a,villager,2,
field_75280_d,targetY,2,Y position of player tempting this mob
field_75281_e,targetZ,2,Z position of player tempting this mob
field_75283_c,targetX,2,X position of player tempting this mob
field_75284_a,temptedEntity,2,The entity using this AI that is tempted by the player.
field_75285_l,scaredByPlayerMovement,2,Whether the entity using this AI will be scared by the tempter's sudden movement.
field_75287_j,isRunning,2,True if this EntityAITempt task is running
field_75289_h,temptingPlayer,2,The player that is tempting the entity that is using this AI.
field_75290_i,delayTemptCounter,2,A counter that is decremented each time the shouldExecute method is called. The shouldExecute method will always return false if delayTemptCounter is greater than 0.
field_75291_d,tookGolemRose,2,
field_75292_b,theGolem,2,
field_75293_c,takeGolemRoseTick,2,
field_75294_a,theVillager,2,
field_75297_f,shouldCheckSight,2,"If true, EntityAI targets must be able to be seen (cannot be blocked by walls) to be suitable targets."
field_75299_d,taskOwner,2,The entity that this task belongs to
field_75301_b,targetSearchStatus,2,"When nearbyOnly is true: 0 -> No target, but OK to search; 1 -> Nearby target found; 2 -> Target too far."
field_75302_c,targetSearchDelay,2,"When nearbyOnly is true, this throttles target searching to avoid excessive pathfinding."
field_75303_a,nearbyOnly,2,"When true, only entities that can be reached with minimal effort will be targetted."
field_75304_b,villageAgressorTarget,2,The aggressor of the iron golem's village which is now the golem's attack target.
field_75305_a,irongolem,2,
field_75306_g,theNearestAttackableTargetSorter,2,Instance of EntityAINearestAttackableTargetSorter.
field_75307_b,targetClass,2,
field_75308_c,targetChance,2,
field_75309_a,targetEntity,2,
field_75310_g,theTameable,2,
field_75312_a,entityCallsForHelp,2,
field_75313_b,theTarget,2,
field_75314_a,theEntityTameable,2,
field_75315_b,theOwnerAttacker,2,
field_75316_a,theDefendingTameable,2,
field_75320_d,rangedAttackTime,2,A decrementing tick that spawns a ranged attack once this value reaches 0. It is then set back to the maxRangedAttackTime.
field_75321_e,entityMoveSpeed,2,
field_75322_b,entityHost,2,The entity the AI instance has been applied to
field_75323_c,attackTarget,2,
field_75325_h,maxRangedAttackTime,2,The maximum time the AI has to wait before peforming another ranged attack.
field_75326_b,leapTarget,2,The entity that the leaper is leaping towards.
field_75327_c,leapMotionY,2,The entity's motionY after leaping.
field_75328_a,leaper,2,The entity that is leaping.
field_75329_f,watchedClass,2,
field_75330_d,lookTime,2,
field_75332_b,theWatcher,2,
field_75333_c,maxDistanceForPlayer,2,This is the Maximum distance that the AI will look for the Entity
field_75334_a,closestEntity,2,The closest entity which is being watched by this one.
field_75335_b,theMerchant,2,
field_75337_g,petPathfinder,2,
field_75338_d,thePet,2,
field_75339_e,theOwner,2,
field_75340_b,maxDist,2,
field_75341_c,minDist,2,
field_75342_a,theWorld,2,
field_75346_b,parentAnimal,2,
field_75348_a,childAnimal,2,The child that is following its parent.
field_75350_f,hasStoppedDoorInteraction,2,If is true then the Entity has stopped Door Interaction and compoleted the task.
field_75351_g,entityPositionX,2,
field_75352_d,entityPosZ,2,
field_75354_b,entityPosX,2,
field_75355_c,entityPosY,2,
field_75356_a,theEntity,2,
field_75357_h,entityPositionZ,2,
field_75359_i,breakingTime,2,
field_75367_f,theWorld,2,
field_75368_d,shelterZ,2,
field_75369_e,movementSpeed,2,
field_75370_b,shelterX,2,
field_75371_c,shelterY,2,
field_75372_a,theCreature,2,
field_75373_a,theEntity,2,
field_75374_f,entityPathEntity,2,The PathEntity of our entity
field_75375_g,entityPathNavigate,2,The PathNavigate of our entity
field_75376_d,closestLivingEntity,2,
field_75377_e,distanceFromEntity,2,
field_75378_b,farSpeed,2,
field_75379_c,nearSpeed,2,
field_75380_a,theEntity,2,The entity we are attached to
field_75381_h,targetEntityClass,2,The class of the entity we should avoid
field_75383_d,minPlayerDistance,2,
field_75385_b,thePlayer,2,
field_75386_c,worldObject,2,
field_75387_a,theWolf,2,
field_75390_d,theAnimal,2,
field_75391_e,targetMate,2,
field_75392_b,spawnBabyDelay,2,Delay preventing a baby from spawning immediately when two mate-able animals find each other.
field_75393_c,moveSpeed,2,The speed the creature moves at during mating behavior.
field_75394_a,theWorld,2,
field_75395_b,theVillager,2,
field_75396_c,lookTime,2,
field_75397_a,theGolem,2,
field_75408_d,attackCountdown,2,
field_75409_b,theEntity,2,
field_75410_c,theVictim,2,
field_75411_a,theWorld,2,
field_75415_f,doorList,2,
field_75416_d,doorInfo,2,
field_75417_e,isNocturnal,2,
field_75418_b,movementSpeed,2,
field_75419_c,entityPathNavigate,2,The PathNavigate of our entity.
field_75420_a,theEntity,2,
field_75421_d,insidePosZ,2,
field_75422_b,doorInfo,2,
field_75423_c,insidePosX,2,
field_75424_a,entityObj,2,
field_75425_f,speed,2,
field_75426_g,maxTargetDistance,2,"If the distance to the target entity is further than this, this AI task will not run."
field_75427_d,movePosY,2,
field_75428_e,movePosZ,2,
field_75429_b,targetEntity,2,
field_75430_c,movePosX,2,
field_75431_a,theEntity,2,
field_75432_d,movePosZ,2,
field_75433_e,movementSpeed,2,
field_75434_b,movePosX,2,
field_75435_c,movePosY,2,
field_75436_a,theEntity,2,
field_75437_f,longMemory,2,"When true, the mob will continue chasing its target, even if it can't find a path to them right now."
field_75438_g,entityPathEntity,2,The PathEntity of our entity.
field_75439_d,attackTick,2,An amount of decrementing ticks that allows the entity to attack once the tick reaches 0.
field_75440_e,speedTowardsTarget,2,The speed with which the mob will approach the target
field_75441_b,attacker,2,
field_75443_a,worldObj,2,
field_75444_h,classTarget,2,
field_75448_d,worldObj,2,
field_75449_e,matingTimeout,2,
field_75450_b,villagerObj,2,
field_75451_c,mate,2,
field_75452_a,villageObj,2,
field_75453_d,zPosition,2,
field_75454_e,speed,2,
field_75455_b,xPosition,2,
field_75456_c,yPosition,2,
field_75457_a,entity,2,
field_75459_b,theEntity,2,
field_75465_a,staticVector,2,"used to store a driection when the user passes a point to move towards or away from. WARNING: NEVER THREAD SAFE.  MULTIPLE findTowards and findAway calls, will share this var"
field_75475_f,lastActivityTimestamp,2,
field_75476_g,isDetachedFromVillageFlag,2,
field_75477_d,insideDirectionX,2,
field_75478_e,insideDirectionZ,2,
field_75479_b,posY,2,
field_75480_c,posZ,2,
field_75481_a,posX,2,
field_75482_h,doorOpeningRestrictionCounter,2,
field_75509_f,noSunPathfind,2,
field_75510_g,totalTicks,2,"Time, in number of ticks, following the current path"
field_75511_d,speed,2,
field_75512_e,pathSearchRange,2,The number of blocks (extra) +/- in each axis that get pulled out as cache for the pathfinder's search space
field_75513_b,worldObj,2,
field_75514_c,currentPath,2,The PathEntity being followed.
field_75515_a,theEntity,2,
field_75516_l,avoidsWater,2,If water blocks are avoided (at least by the pathfinder)
field_75517_m,canSwim,2,If the entity can swim. Swimming AI enables this and the pathfinder will also cause the entity to swim straight upwards when underwater
field_75518_j,canPassOpenWoodenDoors,2,"Specifically, if a wooden door block is even considered to be passable by the pathfinder"
field_75519_k,canPassClosedWoodenDoors,2,If door blocks are considered passable even when closed
field_75520_h,ticksAtLastPos,2,The time when the last position check was done (to detect successful movement)
field_75521_i,lastPosCheck,2,Coordinates of the entity's position last time a check was done (part of monitoring getting 'stuck')
field_75524_b,seenEntities,2,Cache of entities which we can see
field_75525_c,unseenEntities,2,Cache of entities which we cannot see
field_75526_a,entityObj,2,
field_75531_f,theVillage,2,Instance of Village.
field_75537_a,worldObj,2,
field_75552_d,villageList,2,
field_75553_e,tickCounter,2,
field_75554_b,villagerPositionsList,2,"This is a black hole. You can add data to this list through a public interface, but you can't query that information in any way and it's not used internally either."
field_75555_c,newDoors,2,
field_75556_a,worldObj,2,
field_75580_f,lastAddDoorTimestamp,2,
field_75581_g,tickCounter,2,
field_75582_d,center,2,This is the actual village center.
field_75583_e,villageRadius,2,
field_75584_b,villageDoorInfoList,2,list of VillageDoorInfo objects
field_75585_c,centerHelper,2,This is the sum of all door coordinates and used to calculate the actual village center by dividing by the number of doors.
field_75586_a,worldObj,2,
field_75587_j,numIronGolems,2,
field_75588_h,numVillagers,2,
field_75589_i,villageAgressors,2,
field_75590_b,agressionTime,2,
field_75591_c,villageObj,2,
field_75592_a,agressor,2,
field_75603_f,creatureMaterial,2,
field_75604_g,isPeacefulCreature,2,A flag indicating whether this creature type is peaceful.
field_75605_d,creatureClass,2,"The root class of creatures associated with this EnumCreatureType (IMobs for aggressive creatures, EntityAnimals for friendly ones)"
field_75606_e,maxNumberOfCreature,2,
field_75611_b,primaryColor,2,Base color of the egg
field_75612_c,secondaryColor,2,Color of the egg spots
field_75613_a,spawnedID,2,The entityID of the spawned mob
field_75622_f,stringToIDMapping,2,Maps entity names to their numeric identifiers
field_75623_d,IDtoClassMapping,2,provides a mapping between an entityID and an Entity Class
field_75624_e,classToIDMapping,2,provides a mapping between an Entity Class and an entity ID
field_75625_b,stringToClassMapping,2,Provides a mapping between entity classes and a string
field_75626_c,classToStringMapping,2,Provides a mapping between a string and an entity classes
field_75627_a,entityEggs,2,This is a HashMap of the Creative Entity Eggs/Spawners.
field_75643_f,update,2,
field_75644_d,posZ,2,
field_75645_e,speed,2,The speed at which the entity should move
field_75646_b,posX,2,
field_75647_c,posY,2,
field_75648_a,entity,2,The EntityLiving that is being moved
field_75653_f,posY,2,
field_75654_g,posZ,2,
field_75655_d,isLooking,2,Whether or not the entity is trying to look at something.
field_75656_e,posX,2,
field_75657_b,deltaLookYaw,2,The amount of change that is made each update for an entity facing a direction.
field_75658_c,deltaLookPitch,2,The amount of change that is made each update for an entity facing a direction.
field_75659_a,entity,2,
field_75662_b,isJumping,2,
field_75663_a,entity,2,
field_75668_a,theLiving,2,Instance of EntityLiving.
field_75675_d,watched,2,
field_75676_b,dataValueId,2,id of max 31
field_75677_c,watchedObject,2,
field_75678_a,objectType,2,
field_75694_d,lock,2,
field_75695_b,watchedObjects,2,
field_75696_c,objectChanged,2,true if one or more object was changed
field_75697_a,dataTypes,2,
field_75699_D,offsetX,2,
field_75700_E,offsetY,2,
field_75702_A,title,2,Painting Title.
field_75703_B,sizeX,2,
field_75704_C,sizeY,2,
field_75728_z,maxArtTitleLength,2,Holds the maximum length of paintings art title.
field_75731_b,priority,2,Priority of the EntityAIBase
field_75732_c,tasks,2,The EntityAITasks object of which this is an entry.
field_75733_a,action,2,The EntityAIBase object.
field_75737_d,savedIOCounter,2,
field_75738_e,isThreadWaiting,2,
field_75739_b,threadedIOQueue,2,
field_75740_c,writeQueuedCounter,2,
field_75741_a,threadedIOInstance,2,Instance of ThreadedFileIOBase
field_75748_d,idCounts,2,Map of MapDataBase id String prefixes ('map' etc) to max known unique Short id (the 0 part etc) for that prefix
field_75749_b,loadedDataMap,2,Map of item data String id to loaded MapDataBases
field_75750_c,loadedDataList,2,List of loaded MapDataBases.
field_75751_a,saveHandler,2,
field_75767_f,saveDirectoryName,2,The directory name of the world
field_75768_d,mapDataDir,2,
field_75769_e,initializationTime,2,The time in milliseconds when this field was initialized. Stored in the session lock file.
field_75770_b,worldDirectory,2,The directory in which to save world data.
field_75771_c,playersDirectory,2,The directory in which to save player data.
field_75778_d,tickCount,2,
field_75779_e,tickRate,2,
field_75780_b,executingTaskEntries,2,A list of EntityAITaskEntrys that are currently being executed.
field_75781_c,theProfiler,2,Instance of Profiler.
field_75782_a,taskEntries,2,A list of EntityAITaskEntrys in EntityAITasks.
field_75791_f,theEnumGameType,0,Instance of EnumGameType.
field_75792_g,hardcore,0,
field_75793_d,sizeOnDisk,0,
field_75794_e,requiresConversion,0,
field_75795_b,displayName,0,the displayed name of this save file
field_75796_c,lastTimePlayed,0,
field_75797_a,fileName,0,the file name of this save
field_75798_h,cheatsEnabled,0,
field_75808_a,savesDirectory,2,Reference to the File object representing the directory for the world saves
field_75825_d,chunkSaveLocation,2,Save directory for chunks using the Anvil format
field_75826_b,pendingAnvilChunksCoordinates,2,
field_75827_c,syncLockObject,2,
field_75828_a,chunksToRemove,2,
field_75833_f,distanceToNext,2,The linear distance to the next point
field_75834_g,distanceToTarget,2,The distance to the target
field_75835_d,index,2,The index of this point in its assigned path
field_75836_e,totalPathDistance,2,The distance along the path to this point
field_75837_b,yCoord,2,The y coordinate of this point
field_75838_c,zCoord,2,The z coordinate of this point
field_75839_a,xCoord,2,The x coordinate of this point
field_75840_j,hash,2,A hash of the coordinates used to identify this point
field_75841_h,previous,2,The point preceding this in its assigned path
field_75842_i,isFirst,2,Indicates this is the origin
field_75851_b,count,2,The number of points in this path
field_75852_a,pathPoints,2,Contains the points in this path
field_75862_f,isMovementBlockAllowed,2,should the PathFinder disregard BlockMovement type materials in its path
field_75863_g,isPathingInWater,2,
field_75864_d,pathOptions,2,Selection of path points to add to the path
field_75865_e,isWoddenDoorAllowed,2,should the PathFinder go through wodden door blocks
field_75866_b,path,2,The path being generated
field_75867_c,pointMap,2,The points in the path
field_75868_a,worldMap,2,Used to find obstacles
field_75869_h,canEntityDrown,2,tells the FathFinder to not stop pathing underwater
field_75882_b,currentPathIndex,2,PathEntity Array Index the Entity is currently targeting
field_75883_c,pathLength,2,The total length of the path
field_75884_a,points,2,The actual points in the path
field_75906_d,baseSeed,2,base seed to the LCG prng provided via the constructor
field_75907_b,worldGenSeed,2,seed from World#getWorldSeed that is used in the LCG prng
field_75908_c,chunkSeed,2,"final part of the LCG prng that uses the chunk X, Z coords along with the other two seeds to generate pseudorandom numbers"
field_75909_a,parent,2,parent GenLayer that was provided via the constructor
field_75910_b,biomePatternGeneratorChain,2,
field_75911_c,riverPatternGeneratorChain,2,
field_75928_D,objectCraftStats,2,Tracks the number of items a given block or item has been crafted.
field_75929_E,objectUseStats,2,Tracks the number of times a given block or item has been used.
field_75930_F,objectBreakStats,2,Tracks the number of times a given block or item has been broken.
field_75932_A,playerKillsStat,2,counts the number of times you've killed a player
field_75933_B,fishCaughtStat,2,
field_75934_C,mineBlockStatArray,2,
field_75938_d,itemStats,2,
field_75939_e,objectMineStats,2,Tracks the number of times a given block or item has been mined.
field_75940_b,allStats,2,
field_75941_c,generalStats,2,
field_75942_a,oneShotStats,2,Tracks one-off stats.
field_75943_n,distanceFallenStat,2,the distance you have fallen
field_75944_o,distanceClimbedStat,2,the distance you've climbed
field_75945_l,distanceWalkedStat,2,distance you've walked
field_75946_m,distanceSwumStat,2,distance you have swam
field_75947_j,leaveGameStat,2,number of times you've left a game
field_75948_k,minutesPlayedStat,2,number of minutes you have played
field_75951_w,damageDealtStat,2,the amount of damage you've dealt
field_75952_v,dropStat,2,the distance you've dropped (or times you've fallen?)
field_75953_u,jumpStat,2,the times you've jumped
field_75954_t,distanceByPigStat,2,the distance you've traveled by pig
field_75955_s,distanceByBoatStat,2,the distance you've traveled by boat
field_75956_r,distanceByMinecartStat,2,the distance you've traveled by minecart
field_75957_q,distanceDoveStat,2,the distance you've dived
field_75958_p,distanceFlownStat,2,the distance you've flown
field_75959_z,mobKillsStat,2,the number of mobs you have killed
field_75960_y,deathsStat,2,the number of times you have died
field_75961_x,damageTakenStat,2,the amount of damage you have taken
field_75972_f,isIndependent,2,
field_75974_d,decimalFormat,2,
field_75975_e,statId,2,The Stat ID
field_75976_b,type,2,
field_75977_c,numberFormat,2,
field_75978_a,statName,2,The Stat name
field_75979_j,distanceStatType,2,
field_75980_h,simpleStatType,2,
field_75981_i,timeStatType,2,
field_75990_d,theItemStack,2,Holds the ItemStack that will be used to draw the achievement into the GUI.
field_75991_b,displayRow,2,"Is the row (related to center of achievement gui, in 24 pixels unit) that the achievement will be displayed."
field_75992_c,parentAchievement,2,"Holds the parent achievement, that must be taken before this achievement is avaiable."
field_75993_a,displayColumn,2,"Is the column (related to center of achievement gui, in 24 pixels unit) that the achievement will be displayed."
field_75994_l,statStringFormatter,0,"Holds a string formatter for the achievement, some of then needs extra dynamic info - like the key used to open the inventory."
field_75995_m,isSpecial,2,"Special achievements have a 'spiked' (on normal texture pack) frame, special achievements are the hardest ones to achieve."
field_75996_k,achievementDescription,2,"Holds the description of the achievement, ready to be formatted and/or displayed."
field_75998_D,enchantments,2,Is the 'Enchanter' achievement
field_75999_E,overkill,2,
field_76000_F,bookcase,2,Is the 'Librarian' achievement
field_76001_A,potion,2,Is the 'Local Brewery' achievement
field_76002_B,theEnd,2,Is the 'The End?' achievement
field_76003_C,theEnd2,2,Is the 'The End.' achievement
field_76004_f,openInventory,2,Is the 'open inventory' achievement.
field_76005_g,mineWood,2,Is the 'getting wood' achievement.
field_76006_d,maxDisplayRow,2,Is the biggest row used to display a achievement on the GUI.
field_76007_e,achievementList,2,Holds a list of all registered achievements.
field_76008_b,minDisplayRow,2,Is the smallest row used to display a achievement on the GUI.
field_76009_c,maxDisplayColumn,2,Is the biggest column used to display a achievement on the GUI.
field_76010_a,minDisplayColumn,2,Is the smallest column used to display a achievement on the GUI.
field_76011_n,bakeCake,2,Is the 'the lie' achievement.
field_76012_o,buildBetterPickaxe,2,Is the 'getting a upgrade' achievement.
field_76013_l,buildHoe,2,Is the 'time to farm' achievement.
field_76014_m,makeBread,2,Is the 'bake bread' achievement.
field_76015_j,buildFurnace,2,Is the 'hot topic' achievement.
field_76016_k,acquireIron,2,Is the 'acquire hardware' achievement.
field_76017_h,buildWorkBench,2,Is the 'benchmarking' achievement.
field_76018_i,buildPickaxe,2,Is the 'time to mine' achievement.
field_76019_w,diamonds,2,Is the 'DIAMONDS!' achievement
field_76020_v,snipeSkeleton,2,The achievement for killing a Skeleton from 50 meters aways.
field_76021_u,flyPig,2,Is the 'when pig fly' achievement.
field_76022_t,killCow,2,is the 'cow tipper' achievement.
field_76023_s,killEnemy,2,Is the 'monster hunter' achievement.
field_76024_r,buildSword,2,Is the 'time to strike' achievement.
field_76025_q,onARail,2,Is the 'on a rail' achievement
field_76026_p,cookFish,2,Is the 'delicious fish' achievement.
field_76027_z,blazeRod,2,Is the 'Into Fire' achievement
field_76028_y,ghast,2,Is the 'Return to Sender' achievement
field_76029_x,portal,2,Is the 'We Need to Go Deeper' achievement
field_76032_d,slotHash,2,The id of the hash slot computed from the hash
field_76033_b,valueEntry,2,The object stored in this entry
field_76034_c,nextEntry,2,The next entry in this slot
field_76035_a,hashEntry,2,The hash code of this entry
field_76050_f,keySet,2,The set of all the keys stored in this MCHash object
field_76051_d,growFactor,2,The scale factor used to determine when to grow the table
field_76052_e,versionStamp,2,A serial stamp used to mark changes
field_76053_b,count,2,The number of items stored in this map
field_76054_c,threshold,2,The grow threshold
field_76055_a,slots,2,An array of HashEntries representing the heads of hash slot lists
field_76094_f,worldTime,2,"The current world time in ticks, ranging from 0 to 23999."
field_76095_g,lastTimePlayed,2,The last time the player was in this world.
field_76096_d,spawnY,2,The spawn zone position Y coordinate.
field_76097_e,spawnZ,2,The spawn zone position Z coordinate.
field_76098_b,terrainType,2,
field_76099_c,spawnX,2,The spawn zone position X coordinate.
field_76100_a,randomSeed,2,Holds the seed of the currently world.
field_76101_n,rainTime,2,Number of ticks until next rain.
field_76102_o,thundering,2,Is thunderbolts failing now?
field_76103_l,saveVersion,2,"Introduced in beta 1.3, is the save version for future control."
field_76104_m,raining,2,"True if it's raining, false otherwise."
field_76105_j,dimension,2,
field_76106_k,levelName,2,The name of the save defined at world creation.
field_76107_h,sizeOnDisk,2,"The size of entire save of current world on the disk, isn't exactly."
field_76108_i,playerTag,2,
field_76109_u,initialized,2,
field_76110_t,allowCommands,2,
field_76111_s,hardcore,2,Hardcore mode flag
field_76112_r,mapFeaturesEnabled,2,Whether the map features (e.g. strongholds) generation is enabled or disabled.
field_76113_q,theGameType,2,The Game Type.
field_76114_p,thunderTime,2,Number of ticks untils next thunderbolt.
field_76115_a,theWorldInfo,2,Instance of WorldInfo.
field_76117_a,internalMap,2,
field_76144_a,SIN_TABLE,2,"A table of sin values computed from 0 (inclusive) to 2*pi (exclusive), with steps of 2*PI / 65536."
field_76147_d,hash,2,
field_76148_b,value,2,the value held by the hash at the specified key
field_76149_c,nextEntry,2,the next hashentry in the table
field_76150_a,key,2,the key as a long (for playerInstances it is the x in the most significant 32 bits and then y)
